Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
M39H,"Husband pretended to be blind, ATU 1380",Poles,52,21,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=57c0247ef479fd5d6205f180,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M39H,"Husband pretended to be blind, ATU 1380","Russian Federation, Byelarusians, Belarusians",59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9iiy8tuntrihn0jzlbimr763,https://www.ruthenia.ru/folklore/berezkin/m39h.html,"Russians (Olonetskaya, Novgorod, Vologda, Smolensk), Ukrainians (Eastern Slovakia, Galicia, Podolia, Pokutye, Kharkiv), Belarusians : SUS 1979, No. 1380:292-293"
M39H,"Husband pretended to be blind, ATU 1380",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=106c990e483de6d0d674e563,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M39H,"Husband pretended to be blind, ATU 1380","Portuguese, Portugal",39,-8.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8fe255628bdce4048ebd1b72,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M39H,"Husband pretended to be blind, ATU 1380",Maltese,36,14.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8494f7879da8551370177fbf,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M39H,"Husband pretended to be blind, ATU 1380",Khmer,13,104,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2be7fd011ce52d8dbb0aa809,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M39H,"Husband pretended to be blind, ATU 1380",Norwegians,62,8.7793,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=36e482b670aa0b4ff2f8d8bf,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M39H,"Husband pretended to be blind, ATU 1380","Amhara; Zay, Harari; Silte, Gogot",11.5,38,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e6c9a9a789dc6e4cafc42488,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M39H,"Husband pretended to be blind, ATU 1380",Latvians,56.50132,23.3042,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=v6m6zw7ulsc3aebgentesg4h,https://www.ruthenia.ru/folklore/berezkin/m39h.html,"Latvians : Aris, Meedne 1977, No. 1380:351"
M42,"Eyes taken out and lost, E781",Tsimshian,54.5,-129,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5a68b53d65cf24bdbb001be4,https://www.ruthenia.ru/folklore/berezkin/m42.html,
M42,"Eyes taken out and lost, E781",Tsimshian,54.5,-129,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9406de4ef78d84ac2a12e902,https://www.ruthenia.ru/folklore/berezkin/m42.html,"Boas 1916, No. 22 : 76-79 ."
M49,A hero in someone else&#039;s skin,"Northeastern Yakuts (Sakha): Yana, Indigirka And Kolyma Basins",67.55,133.39,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=56f0581f3f8b268841043ba0,https://www.ruthenia.ru/folklore/berezkin/m49.html,
M57A,Beads are like body secretions,Pomo,38.96279,-122.99463,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3830afd2f3f2a19a4275b49d,https://www.ruthenia.ru/folklore/berezkin/m57a.html,Williams 1954 : 17-23
M57A,Beads are like body secretions,"Tajik, Yagnobi, Shugnans",37.8228,67.41211,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2e47cb177a14fce20871d389,https://www.ruthenia.ru/folklore/berezkin/m57a.html,
m57a2,The male character exudes values,"Bulgarians, Balkarians",42.5,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=PhvkX92qQqehjztcxUfg0000,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,": Daskalova-Perkovska et al. 1994, no. 567A: 214;"
m57a2,The male character exudes values,Yagnobi,39.3,69,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b4VQvFXISLWW2meVkTvGA000,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,": Andreev, Peshchereva 1957, No. 6: 61-63;"
m57a3,The female character exudes values,"Bulgarians, Balkarians",42.5,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=QijW7PF8Tn6KKcUhPQQSHQ00,https://www.ruthenia.ru/folklore/berezkin/m57a3.html,": Daskalova-Perkovska et al. 1994, no. 567A: 214."
M81,Blind people,"Northern Altai: Chelkan, Kumanda, Tubalar, Altaians",52,86,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=rsqktlxx7er76qoqrqlvhahn,https://www.ruthenia.ru/folklore/berezkin/m81.html,Altaians : Nikiforov 1915:105-116
M90B,The sun is rising from the west,"Bulgarians, Balkarians",42.5,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=04435baacaf01b29e74bcd9c,https://www.ruthenia.ru/folklore/berezkin/m90b.html,
M91,"Dead twice, ATU 1537",Koreans,37.72244,127.06055,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a6d3e464a7158268d7aa66d2,https://www.ruthenia.ru/folklore/berezkin/m91.html,
M91,"Dead twice, ATU 1537",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5d1ac253c6d9a184ef281f04,https://www.ruthenia.ru/folklore/berezkin/m91.html,
M91,"Dead twice, ATU 1537",Georgians,42,44,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1c3070a936a82bd3e0d96a6c,https://www.ruthenia.ru/folklore/berezkin/m91.html,
M91,"Dead twice, ATU 1537",Kurds,35,46,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=97925d9b1a112add81bbbded,https://www.ruthenia.ru/folklore/berezkin/m91.html,
M98,Who&#039;s more? AA 981.1.,Kazakh,48,69,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7792dbba251196941d6dc619,https://www.ruthenia.ru/folklore/berezkin/m98.html,
M106d,My name is &quot;Son-in-law&quot;.,"Maria, Muria, And Other South-Central Dravidians: Binjhwar, Bacop, Bhattra, Bom, Jhoria (=Jhodia), Gadaba (in Koraput, Neighbors Of Munda-speaking Gadaba), Duruwa (Parji), Mehtar; Pardhan",18.5,81,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=098b04c70cda0d42a7b35a4f,https://www.ruthenia.ru/folklore/berezkin/m106d.html,
M108,The trickster takes away property.,"Maria, Muria, And Other South-Central Dravidians: Binjhwar, Bacop, Bhattra, Bom, Jhoria (=Jhodia), Gadaba (in Koraput, Neighbors Of Munda-speaking Gadaba), Duruwa (Parji), Mehtar; Pardhan",18.5,81,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6d291cb434018cfa08b19a12,https://www.ruthenia.ru/folklore/berezkin/m108.html,
N29,Until the boiler boils,"Daur (Daghur), Udeghe",50.5,125,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=744eb30597c6a81fc84d7c1f,https://www.ruthenia.ru/folklore/berezkin/n29.html,
