Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
K36,"Turned into an animal, (ATU 449).","Bhuiya (now Aryans, Originally Munda; Rahman 1955: 203), Baiga, Bhaina, Bhumia (subgroup Of Baiga, Incl Bharia, Formerly Munda, Now Speak Indo-Aryan Languages Of Neighboring Groups)",23,81,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=afc4f0ef045e851b83d8c6b7,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).","Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples, Kannada, Lingayat, Halakki",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=975b1f838e63af6e12f711b6,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).","Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples, Kannada, Lingayat, Halakki",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9267fc467f6d226a7943ef7f,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).","Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples, Kannada, Lingayat, Halakki",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2f290f71bee2586d8cb7f324,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Zuni,35,-109,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=589cf53a06d892724967de76,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Svans,42.8,42.8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ht6y4jlun6idttcgm9axc0xx,https://www.ruthenia.ru/folklore/berezkin/k36.html,Santi : Riggs 1893 : 101-104
K36,"Turned into an animal, (ATU 449).","Omaha, Ponca, Omaha, Ponca",42.5,-98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=889d7dc5f163c60a300fd6f8,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Udmurt,57.5,52.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=68e846e0b514bfdaea100c43,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Kazan (Middle Volga) Tatars,55.1886,50.64844,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=69ad285b6a10c9e469af3882,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Bashkirs,54,57,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=d11b8bd7a26c59105fbabbd8,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Turkmen,38.47939,59.39648,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=i0dclnw381xtoij2rm6hanp8,https://www.ruthenia.ru/folklore/berezkin/k36.html,Turkmens : Sokali et al. 1955 : 188-194
K36,"Turned into an animal, (ATU 449).",Turkmen,38.47939,59.39648,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=d65783adb33ff7ec88f47c3a,https://www.ruthenia.ru/folklore/berezkin/k36.html,"Stebleva 1969, No. 42 : 214-222"
K36,"Turned into an animal, (ATU 449).",Persians,31.32361,56.28516,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=83203b830dad23a3c37987b7,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Sarikoli,36.8,75.8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=44ced5c795e058521a5d6dc8,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Pashto,33,67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=cdeba142efe7c43e41c4cdae,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).",Latvians,56.50132,23.3042,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=l77z4e6tjajxwqs4qk5mvuff,https://www.ruthenia.ru/folklore/berezkin/k36.html,"Latvians : Aris, Medne 1977, No. 449:286-287"
K36,"Turned into an animal, (ATU 449).","Ancient Italy: Latins, Etruscans, Magna Graecia",42,13.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b7c3cc6dec30a2c0222a5b67,https://www.ruthenia.ru/folklore/berezkin/k36.html,
K36,"Turned into an animal, (ATU 449).","Tewa (San Juan, Santa Clara, San Ildefonso, Tesuque, Nambe; Hano), Tiwa (Taos, Picuris; Sandia, Isleta), Towa (Jemez)",35,-106.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=08d517d10204491882341900,https://www.ruthenia.ru/folklore/berezkin/k36.html,"1940 (Taos), No. 13 , 14 : 49-52."
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",France,46.94026,2.9248,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=797220c43268317186b5b519,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","England, British, Bretons",52.5,-1,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=182c513d3f99f8c7f3462306,https://www.ruthenia.ru/folklore/berezkin/k37.html,"Luzel 1887 (2), No. 10 : 381-418"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=69180f7dcb16f602fbb354be,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=0bd61d860742b92e172e1126,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Sicily, Sicilians",37.5,14,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=257c332c0fc60707c3ad5a19,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Sardinia, Corsica, Sardinians, Corsicans",41.16542,9.1582,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=43f0c8118bd538328dda186f,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Sardinia, Corsica, Sardinians, Corsicans",41.16542,9.1582,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=428ac009580294fab87f66d0,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Burmese, Intha",19.90909,95.26611,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1bb64936fe52a3886e01ceee,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Tats,41,48.4,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b1abcd058d0dfb55f248b3e0,https://www.ruthenia.ru/folklore/berezkin/k37.html,Kornev 1963 : 35-51
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Abkhaz, Abkhazians",43.15994,40.64619,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=86b45695aced6bcc5c332d29,https://www.ruthenia.ru/folklore/berezkin/k37.html,Mikawa 1960 : 18-26
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Ossetians,43,44,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=0713e9e779b31a46df5d2aba,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Terek Cossacks,43.65,45.31,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=m4gf8zjmzah59fi0kkhjccgn,https://www.ruthenia.ru/folklore/berezkin/k37.html,"Terek Cossacks (art. Borozdinskaya) : Butova 1889, No. 4:141-156"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Terek Cossacks,43.65,45.31,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=71745b1477411e44a066601c,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Svana,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e2b083f378b2624f07f99cb8,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Mingrelians (Megrelians), Laz, Mingrelians (Megrelians), Laz",42.3,42.3,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=14406f1e5bbee4df7a1d17d2,https://www.ruthenia.ru/folklore/berezkin/k37.html,"Teptsov 1894, No. 10 : 23-26"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Armenians,39.92952,43.65381,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b18ed5ef698869e4212b4962,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Armenians,39.92952,43.65381,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=301da8c1357580afd59ebd4c,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Chuvash,55,47.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e7e5e320f1c747e32cd155a2,https://www.ruthenia.ru/folklore/berezkin/k37.html,"Chuvash tales 1937:17-16 , 89-94 , 17-26 and 177-187"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Mordvins,53,45,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2f20fd4a1bf936eb6488690a,https://www.ruthenia.ru/folklore/berezkin/k37.html,1985 : 284-302
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Kazan (Middle Volga) Tatars,55.1886,50.64844,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=12ba0d206bd7f6025993f79f,https://www.ruthenia.ru/folklore/berezkin/k37.html,"2008b, No. 13 , 39 , 47 : 123-127, 312- 326, 395-402"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Telugu (incl. Yanadi, Chenchu)",16,79.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=73d1b854b0b6a40ceb048ad3,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Omaha, Ponca",42.5,-98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=dc654eb1b93c1c5d9f880022,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Pawnee,41,-99,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a37811b741a3128c5eab28b0,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Kabila,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4d5d2e7ac35a8f3a19aec68f,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Kabily,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8a442c572f418800b57bd476,https://www.ruthenia.ru/folklore/berezkin/k37.html,"Frobenius 1922a, No. 4 : 30-48"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Latvians, Lithuanians",56.50132,23.3042,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4336d50c6a9335ca1cbe28b2,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Lithuanians,55.3,24,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2716fd1f7617294fe6ccfeea,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Danes, Danish",56,10,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fb8817bad18cd84cc27bda33,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a6d84d4a323e286a1226f1f3,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=d6240cda607b885bbae95b73,https://www.ruthenia.ru/folklore/berezkin/k37.html,Nmcová 1970 : 104-111
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Poles,52,21,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5e103984709b29cd93e7acff,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Luzhitans,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5cf04e76da0944372b9c7831,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=46379e4f7f8b687128f2d2d3,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=38257de73013e242f5273f7c,https://www.ruthenia.ru/folklore/berezkin/k37.html,"Smirnov 1917, No. 24 (1880s) : 143-147"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Russian Federation, Byelarusians, Belarusians",59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=gf15uuczlby9mmzh4cud3sac,https://www.ruthenia.ru/folklore/berezkin/k37.html,"Russians , Ukrainians , Belarusians : SUS 1979, No. 325 : 118"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fdf5b4af46164f9f43f8d0a6,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e9f626c5f4c7384f2a90e2db,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Shor,53,88.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=d17daf12a4fe4f3d59492d3f,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Mongols (Khalkha),45.62102,108.33984,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6678baab1a0e8b061cb686a2,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Duala (Douala), Basa (Basaá), Kwiri (Kweli), Isubu",5,10,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=95cc15eca5c08ae37653cc0e,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.",Lepcha,27.1,83.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=85479fb2d801c761b539963e,https://www.ruthenia.ru/folklore/berezkin/k37.html,
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Omaha, Ponca",42.5,-98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1f0e219fdfd34f33bb843d7a,https://www.ruthenia.ru/folklore/berezkin/k37.html,"1890:55-57 , 172-175 , 604-609"
K37,"Recognising one&#039;s own among similar ones, H62.1, H161, H324.","Northern Altai: Chelkan, Kumanda, Tubalar, Altaians",52,86,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c7b03f029f07494285b7a9a2,https://www.ruthenia.ru/folklore/berezkin/k37.html,"tubalars : Sadalova 2002, No. 23 , 25 : 223-233, 239-249"
K37A,Recognising a man.,France,46.94026,2.9248,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bcc20a1237d06e8e2957e55a,https://www.ruthenia.ru/folklore/berezkin/k37a.html,
K37A,Recognising a man.,"Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=81730d6b816b2c585a59629c,https://www.ruthenia.ru/folklore/berezkin/k37a.html,
K37A,Recognising a man.,Poles,52,21,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bd8c18c00a571647ae1b015e,https://www.ruthenia.ru/folklore/berezkin/k37a.html,
K37A,Recognising a man.,Luzhitans,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e7a45069c3637f57437c97cd,https://www.ruthenia.ru/folklore/berezkin/k37a.html,
K37A,Recognising a man.,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ef990c2d384abb84f60b7079,https://www.ruthenia.ru/folklore/berezkin/k37a.html,
K37A,Recognising a man.,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=53a19a8e0eacf210840af4b1,https://www.ruthenia.ru/folklore/berezkin/k37a.html,
K37A,Recognising a man.,Mordvins,53,45,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9d577f43461d969e62839967,https://www.ruthenia.ru/folklore/berezkin/k37a.html,Samorodov 1985 : 284-302
K37A,Recognising a man.,Central Yakuts (Sakha),62,132.44,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ffa54d442ffaf16e68285ad3,https://www.ruthenia.ru/folklore/berezkin/k37a.html,
K37B,Recognising a woman by her missing little finger.,Tehuelches,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b388c69cd14607ca9c592647,https://www.ruthenia.ru/folklore/berezkin/k37b.html,
k37e,Three-legged cast-iron bird.,Mongols (Khalkha),45.62102,108.33984,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=I1NNBwT6QEqelBaR1xptKg,https://www.ruthenia.ru/folklore/berezkin/k37e.html,Khalka (?)
K38,"The hero helps the chicks, B364.4.",Kazakh,48,69,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a8882455334ca090bdcea301,https://www.ruthenia.ru/folklore/berezkin/k38.html,"Coyaud 2012, No. 72 (Xinjiang) : 188-198"
K38,"The hero helps the chicks, B364.4.",Kirghiz,41.5,75,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=d76c16d67e405204c91b1490,https://www.ruthenia.ru/folklore/berezkin/k38.html,Er Toshtyuk 1958 : 144-155
K38,"The hero helps the chicks, B364.4.","Tuvinians Of Tuva, Tuvans",51,94,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5d077b14419b909ac654fcab,https://www.ruthenia.ru/folklore/berezkin/k38.html,"Hadahane 1984:59-65 , 66-71 , 72-78"
K38,"The hero helps the chicks, B364.4.","Kordofan, Arabs Of Levant (Syria, Palestine, Lebanon, Jordan); Bedouins Of Sinai, Mustang, Hindi-speaking Peoples And Casts (incl. Teli, Parahiya; Incl. Chhattisgarhi) Of Northern And West-Central India, Marathi (incl. Bhamta; Incl. Mumbai Area), Bhuiya (now Aryans, Originally Munda; Rahman 1955: 203), Baiga, Bhaina, Bhumia (subgroup Of Baiga, Incl Bharia, Formerly Munda, Now Speak Indo-Aryan Languages Of Neighboring Groups), Mordvins, Kalmyk, Persians, Baluch, Uzbek, Turkmen, Kazakh, Kara Kalpak, Mongols Of Inner Mongolia",14,29.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4c865e7396c0daf07751b822,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.","Kordofan, Arabs Of Levant (Syria, Palestine, Lebanon, Jordan); Bedouins Of Sinai, Mustang, Hindi-speaking Peoples And Casts (incl. Teli, Parahiya; Incl. Chhattisgarhi) Of Northern And West-Central India, Marathi (incl. Bhamta; Incl. Mumbai Area), Bhuiya (now Aryans, Originally Munda; Rahman 1955: 203), Baiga, Bhaina, Bhumia (subgroup Of Baiga, Incl Bharia, Formerly Munda, Now Speak Indo-Aryan Languages Of Neighboring Groups), Mordvins, Kalmyk, Persians, Baluch, Uzbek, Turkmen, Kazakh, Kara Kalpak, Mongols Of Inner Mongolia",14,29.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a0d2b8b0e97c9acbf8389a97,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Persians,31.32361,56.28516,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5a0682e6f7a4b1dc434f96a6,https://www.ruthenia.ru/folklore/berezkin/k38.html,"Korogly 1991 : 12 (comm.), 112-126"
K38,"The hero helps the chicks, B364.4.",Persians,31.32361,56.28516,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=47ffc26eca43e627d5688dfd,https://www.ruthenia.ru/folklore/berezkin/k38.html,"Osmanov 1987:56-71 , 109-124"
K38,"The hero helps the chicks, B364.4.",Uzbek,41.05285,67.61426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3445c8a32200368966f71ab2,https://www.ruthenia.ru/folklore/berezkin/k38.html,"Afzalov et al. 1972 (1): 434-444 , 489-496"
K38,"The hero helps the chicks, B364.4.","Arabs Of Levant (Syria, Palestine, Lebanon, Jordan); Bedouins Of Sinai",31.74312,36.10547,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=81f42ca9e4514ff5af7c051e,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.","Arabs Of Iraq, Iraqi",32,46,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=20c2e0379826ca2d81d4e399,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",N/A,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=kbpnr4vrgcbokms3ymwkw7m9,https://www.ruthenia.ru/folklore/berezkin/k38.html,Devi 1915 : 117-126
K38,"The hero helps the chicks, B364.4.",Condas,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=f3afa018779772eb27836275,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Northern Ukrainians,51.23,27.73,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9d9c99b8e5aff207a4acbcd5,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Chuvash,55,47.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=acddb8c6cb879230b73329e2,https://www.ruthenia.ru/folklore/berezkin/k38.html,"Eisin 1993:197-207 , 207-218 , 282- 289"
K38,"The hero helps the chicks, B364.4.",Kazan (Middle Volga) Tatars,55.1886,50.64844,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=31548418c2c674efb6f640d4,https://www.ruthenia.ru/folklore/berezkin/k38.html,"Zamaletdinov 2008b, No. 42 : 344-358"
K38,"The hero helps the chicks, B364.4.",Bashkirs,54,57,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bf55eb1594a7e87de7d9d14b,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Mordvins,53,45,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c30731811c57dcf7c44b61f5,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.","Bulgarians, Balkarians, Greeks (modern), Balkarians",42.5,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ba08ad467150d7637818033a,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.","Bulgarians, Balkarians, Greeks (modern), Balkarians",42.5,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a5d3d283d9855fb19d77fa3f,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Latvians,56.50132,23.3042,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=994d223fb31d04ddaf4b4119,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Estonians,58.7,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=474c0de05c1cf8861feb3bd0,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Kalmyk,46.42752,45.5498,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=0sjkx5sbu6v4dl1omq4dsspx,https://www.ruthenia.ru/folklore/berezkin/k38.html,Kalmyks : Badmayev 1899 : 23-33
K38,"The hero helps the chicks, B364.4.",Armenians,39.92952,43.65381,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=13a017a20a0d34d971c0edd8,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.","Armenians, Anatolia Turks",39.92952,43.65381,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=55d634d7db06f73f0f7c2a2b,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.","Armenians, Anatolia Turks",39.92952,43.65381,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6d9881eb6b8b060bb1703735,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Azeris (Azerbaijanis),40.34654,48.74414,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a23ad915166171c5ebbbd686,https://www.ruthenia.ru/folklore/berezkin/k38.html,
K38,"The hero helps the chicks, B364.4.",Azeris (Azerbaijanis),40.34654,48.74414,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ac554c23370c7356361a966b,https://www.ruthenia.ru/folklore/berezkin/k38.html,
