Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
K73,"Children of the younger wife, ATU 707.",Bosnia And Herzegovina,44.144,17.835,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8344800ce93bff0edc53070d,https://www.ruthenia.ru/folklore/berezkin/k73.html,
K73,"Children of the younger wife, ATU 707.",Nepali; Tharu,28,83,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3353dad3c484856cc7264c55,https://www.ruthenia.ru/folklore/berezkin/k73.html,
k73a8,Miraculous children: brother and sister.,Bosnia And Herzegovina,44.144,17.835,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=vb7tJqkQDixXjquW0Ujkg,https://www.ruthenia.ru/folklore/berezkin/k73a8.html,: Preindlsberger-Mrazovic 1905: 99-116
k73a8,Miraculous children: brother and sister.,Armenians,39.92952,43.65381,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5UrdFM6JRAiwcbYdNXLJA,https://www.ruthenia.ru/folklore/berezkin/k73a8.html,: Nazinyan 2014: 51-56
K73b1,Mother and child in a barrel.,"Lkungen (Straits; Including Samish, Songish, Sooke, Lummi), Klallam",48,-122,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=362024d7dba9580f26ac6177,https://www.ruthenia.ru/folklore/berezkin/k73b1.html,
K73C,"The girl in the bird&#039;s nest, (ATU 705A, 709A).",Persians,31.32361,56.28516,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=898cb866fe1d3d1b78b88112,https://www.ruthenia.ru/folklore/berezkin/k73c.html,
K74,Brothers and the dwarf.,Tats,41,48.4,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e15e88752fc99e79e454f6c8,https://www.ruthenia.ru/folklore/berezkin/k74.html,
K74,Brothers and the dwarf.,Azeris (Azerbaijanis),40.34654,48.74414,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=f6585550047727dda71277f2,https://www.ruthenia.ru/folklore/berezkin/k74.html,
K74A,Only the hero defeats the demon and follows in his footsteps.,N/A,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e3zcmn8d8sbqyhbsa4czippm,https://www.ruthenia.ru/folklore/berezkin/k74a.html,"Bogoras 1913, No. 9 : 430"
K75,"The younger daughter agrees, ATU 433B.",Mordvins,53,45,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9d7b815e2e2df145101b46b6,https://www.ruthenia.ru/folklore/berezkin/k75.html,"Moldovan tales 1968:222-231 , 263-265"
K75,"The younger daughter agrees, ATU 433B.",Nepali; Tharu,28,83,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9407ec32b2b2090e876a381d,https://www.ruthenia.ru/folklore/berezkin/k75.html,"Heunemann 1980, No. 7 : 78-84"
K75,"The younger daughter agrees, ATU 433B.","Kachin (Singpho), Chak",26,97.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5443e3d62c080db95b426237,https://www.ruthenia.ru/folklore/berezkin/k75.html,
K75,"The younger daughter agrees, ATU 433B.","Shan, Ahom, Khampti",22,98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=19537613b47014d759a73790,https://www.ruthenia.ru/folklore/berezkin/k75.html,
K75,"The younger daughter agrees, ATU 433B.","Avar, Andi, Akhvakh",42.4,46.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c8d2fdf04afabe1e08899612,https://www.ruthenia.ru/folklore/berezkin/k75.html,
K75,"The younger daughter agrees, ATU 433B.",Western Sami,67.89195,19.75781,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c20f55217ce7456aab35855e,https://www.ruthenia.ru/folklore/berezkin/k75.html,
K75,"The younger daughter agrees, ATU 433B.",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9f5840a47107763602cb915a,https://www.ruthenia.ru/folklore/berezkin/k75.html,
K75A,"Throwing an apple at a suitor, H316.","Shan, Ahom, Khampti",22,98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=da82614ce910124ceb4b0576,https://www.ruthenia.ru/folklore/berezkin/k75a.html,
K75A,"Throwing an apple at a suitor, H316.","Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal)",30.54691,88.83594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=54013777aa3d5fbceaf2fc0e,https://www.ruthenia.ru/folklore/berezkin/k75a.html,
K75A,"Throwing an apple at a suitor, H316.","Avar, Andi, Akhvakh",42.4,46.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7ed973f60d774cb79df011dd,https://www.ruthenia.ru/folklore/berezkin/k75a.html,
K75a1,The younger brother-in-law&#039;s place is in the barn.,Nepali; Tharu,28,83,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=89b7e89cbfdd328b7b1191dc,https://www.ruthenia.ru/folklore/berezkin/k75a1.html,
K75a1,The younger brother-in-law&#039;s place is in the barn.,Nepali; Tharu,28,83,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a26e3c6c202e27de833ef860,https://www.ruthenia.ru/folklore/berezkin/k75a1.html,
K75a1,The younger brother-in-law&#039;s place is in the barn.,"Shan, Ahom, Khampti",22,98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e21109a18f622a217573ca19,https://www.ruthenia.ru/folklore/berezkin/k75a1.html,
k75a2,Gardener.,"Greeks (modern), Balkarians",39,23,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Lk7EUxgUTDS0LSQGmPNuqQ00,https://www.ruthenia.ru/folklore/berezkin/k75a2.html,"(Lesbos) : Carnoy, Nicolaides 1889, No. 3: 57-74."
k75a2,Gardener.,Terek Cossacks,43.65,45.31,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=rc8OoGpSmu6RSTCdvHg00000,https://www.ruthenia.ru/folklore/berezkin/k75a2.html,"(st. Borozdinskaya) : Butova 1889, No. 4: 141-156;"
k75a2,Gardener.,"Avar, Andi, Akhvakh",42.4,46.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b8M0szotTKgmzibmh2A00000,https://www.ruthenia.ru/folklore/berezkin/k75a2.html,: Kapiev 1974: 72-80;
k75a3,Groom.,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=y7JFXR4af7AV06FsTxmdweoX,https://www.ruthenia.ru/folklore/berezkin/k75a3.html,"(Kursk, Timsky district) : Belkin 1853,No. 10: 533-536;"
k75c,"The Unwashed Woman, ATU 361.","Mordvins, Slovenians, Slovenes, Hungarians, Greeks (modern), Balkarians",53,45,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9LUCkKea2km8U9Nv3QiAZQ,https://www.ruthenia.ru/folklore/berezkin/k75c.html,
k75c,"The Unwashed Woman, ATU 361.",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=TW87deH8BUKp415lfMV-MQ,https://www.ruthenia.ru/folklore/berezkin/k75c.html,(Tver); sent by V.E. Dobrovolskaya
K76,"The Strange Son, ATU 425A, 441.","Bali, Lombok",-8.45705,115.4834,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1ec12b963ab0013dc39de88a,https://www.ruthenia.ru/folklore/berezkin/k76.html,"Hoikas-van Leuven Bomkamp 1983, No. 10 , 21 : 59-65, 129-135"
K76,"The Strange Son, ATU 425A, 441.",Western Sami,67.89195,19.75781,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=f436ec7f4910c5f74f362184,https://www.ruthenia.ru/folklore/berezkin/k76.html,"Onegin 2010, No. 24 : 260-264"
K76B,Son-snake and husband-snake.,"Timor: Amarasi, Tetum, Meto, Atoni (incl Mollo), Kedang (Lomblen Island), Leti Islands (Leti, Moa, Lakor)",-9,125.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4a0082a94b5ba1485f2482d2,https://www.ruthenia.ru/folklore/berezkin/k76b.html,
K76B,Son-snake and husband-snake.,Western Sami,67.89195,19.75781,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ef1f303d7606ac588818ffd6,https://www.ruthenia.ru/folklore/berezkin/k76b.html,
K79,The snake shows how to recover.,"Avar, Andi, Akhvakh",42.4,46.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b338fb1ead3ac6977973ab56,https://www.ruthenia.ru/folklore/berezkin/k79.html,
K80,The indestructible woman.,Armenians,39.92952,43.65381,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fb297b246d1be1c25834c54a,https://www.ruthenia.ru/folklore/berezkin/k80.html,
K80A,"A bird or object tells of a crime, ATU 720, 780, 780B.","Byelarusians, Belarusians",53.29412,28.7666,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2490b63493c43e51473ef7ae,https://www.ruthenia.ru/folklore/berezkin/k80a.html,
K80A,"A bird or object tells of a crime, ATU 720, 780, 780B.",Persians,31.32361,56.28516,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b5d0437276aa2ada3bf70b8b,https://www.ruthenia.ru/folklore/berezkin/k80a.html,1987 (Mashhad) : 289-291
K80A,"A bird or object tells of a crime, ATU 720, 780, 780B.","Portuguese, Portugal",39,-8.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=69a1c1d47b8becb31e7c1d18,https://www.ruthenia.ru/folklore/berezkin/k80a.html,"Cardigos 2006, No. 720 , 780B (many records) : 165-166, 190-191"
K80a2,"The pipe tells of a crime, ATU 780.",Persians,31.32361,56.28516,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8073a2edc0b7fca1a0158945,https://www.ruthenia.ru/folklore/berezkin/k80a2.html,1987 (Mashhad) : 289-291
K80a3,To the forest for berries.,"Byelarusians, Belarusians",53.29412,28.7666,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=cc953765e1722b209c9e8e4f,https://www.ruthenia.ru/folklore/berezkin/k80a3.html,
K80a5,The boar and the fratricides.,Northern Ukrainians,51.23,27.73,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b66c6eaae9b15bc03e3fcd37,https://www.ruthenia.ru/folklore/berezkin/k80a5.html,
K80a5,The boar and the fratricides.,"Byelarusians, Belarusians",53.29412,28.7666,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=626c055cde2f265ca0423079,https://www.ruthenia.ru/folklore/berezkin/k80a5.html,
k80b,"Mother killed, father ate, ATU 720.","Portuguese, Portugal",39,-8.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=geOjJZQTgQEuxgFpVyX5KRwl,https://www.ruthenia.ru/folklore/berezkin/k80b.html,": Cardigos 2006, no. 720: 165-166;"
k80bb,Grown from the remains of the slain.,"Portuguese, Portugal",39,-8.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=CcZvg18yBEuWsY2GvL3nRA,https://www.ruthenia.ru/folklore/berezkin/k80bb.html,"cf., No. 720"
K80D,The stuck pin.,Arabs Of Egypt,30.37645,31.17578,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8f2198ab74123c2148c58825,https://www.ruthenia.ru/folklore/berezkin/k80d.html,
K83,"Sick Father, ATU 550, 551.",Old And New Testament,31.90504,35.17041,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=02bzqwjoxqm01lox3zyquf1a,https://www.ruthenia.ru/folklore/berezkin/k83.html,The Old Testament (Book of Tobit) : Meilah 1982:516-517
K83,"Sick Father, ATU 550, 551.",Kalmyk,46.42752,45.5498,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=348ef2c9b52803c28cfb9f7e,https://www.ruthenia.ru/folklore/berezkin/k83.html,
k83a,Where the father did not go.,Kalmyk,46.42752,45.5498,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=unc3DMadUCTPaZW4ttkBDyl2,https://www.ruthenia.ru/folklore/berezkin/k83a.html,": Basangova 2002: 98-104 , 146-150 ;"
K84,"Sisters married to animals, ATU 552.1.","Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4f821d933959e0893c456443,https://www.ruthenia.ru/folklore/berezkin/k84.html,
K84,"Sisters married to animals, ATU 552.1.",Estonians,58.7,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=275025a3c2b0c37cae09e324,https://www.ruthenia.ru/folklore/berezkin/k84.html,
K84,"Sisters married to animals, ATU 552.1.","Czech, Czechs",49.8,15,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=79dba294fa331c7e4c5a2952,https://www.ruthenia.ru/folklore/berezkin/k84.html,Nemtsova 1978 : 119-132
K84,"Sisters married to animals, ATU 552.1.","Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=be9d7ab06f12a44fc1882d49,https://www.ruthenia.ru/folklore/berezkin/k84.html,
K85,Horse brothers.,"Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=12015be99498a122d539bc5c,https://www.ruthenia.ru/folklore/berezkin/k85.html,
K85,Horse brothers.,"Hungarians, Armenians, Ilyana Kosynzyan 19891138 Romanians, Bulgarians, Balkarians",46.82412,20.79492,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8c2f3a540f2f8073a3d74754,https://www.ruthenia.ru/folklore/berezkin/k85.html,
K85,Horse brothers.,"Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=25d7699a122e6d5958082ead,https://www.ruthenia.ru/folklore/berezkin/k85.html,
K85,Horse brothers.,"Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=556666bc53d1211766e7d014,https://www.ruthenia.ru/folklore/berezkin/k85.html,Nemtsova 1978 : 119-132
K85,Horse brothers.,"Byelarusians, Belarusians",53.29412,28.7666,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bac5e329a607d950da781327,https://www.ruthenia.ru/folklore/berezkin/k85.html,
K85A,The horse-thought and the horse-wind.,"Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3q2hs0gwyn27c4xwto0r2901,https://www.ruthenia.ru/folklore/berezkin/k85a.html,Germans (Austria) : Cerf 1992:183-192.
K85B,Three-legged horse.,"Byelarusians, Belarusians",53.29412,28.7666,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=qaokbu1gi554yzln1siw0c09,https://www.ruthenia.ru/folklore/berezkin/k85b.html,Belarusians : Vasilenok et al. 1958:115-122.
K85B,Three-legged horse.,Adygs,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=u6pnp3u4e15uapcp48v7vycv,https://www.ruthenia.ru/folklore/berezkin/k85b.html,Adygs : Lipkin 1951 : 59-75
K85D,A horse whose skin cannot be bitten through.,Kalmyk,46.42752,45.5498,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ba1iyngfmhuzch997uoupqgq,https://www.ruthenia.ru/folklore/berezkin/k85d.html,Kalmyks : Badmayev 1899 : 146-150
k85e,Sea horses.,Transylvanian Saksons,46,25.3,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=mhU1Waln9UmDnTxwO43C77mb,https://www.ruthenia.ru/folklore/berezkin/k85e.html,": Haltrich 1882, No. 24: 23-24;"
K88,"Two Travellers (Truth and Falsehood), ATU 613.",Uzbek,41.05285,67.61426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=146e321297e3d512a7833deb,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.","Albanians, Balkarians",41.30222,19.62646,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8d84fa4a7a4ebb08efcaa962,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.",Basques,43,-1.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6790ca1ac38ec8c5db5183a9,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.","Sicily, Sicilians",37.5,14,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=324cfcb7582538c37dfb6e5b,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.",Maltese,36,14.2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b16e089807968e2a3cce7e25,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.","Zapotec, Chatino, Tequistlatec, Wawe, Chontal, Yucatec, Itza, Lacandon, Tzotzil, Tojolabal, Chuj, Jacalteca, Kanjobal, Mocho (incl Tuzantec), Acatec, Kekchi; Mopan, Chorti, Quiche, Achí, Cakchiquel, Pocomchi, Pocomam, Tzutujil, Pipil",16.5,-96.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=130a52f4815341715ca9cb0f,https://www.ruthenia.ru/folklore/berezkin/k88.html,"Stubblefield, Stubblefield 1969 : 47-62)."
K88,"Two Travellers (Truth and Falsehood), ATU 613.",France,46.94026,2.9248,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=f3771bb62a1cfdcf4e7b6d33,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.","Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen, England, British, Bretons, Scotland, Scots, Picts, Scotti, Scottish, Ireland, Dutch, Flemish, Frisians",52.5,11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1a6dc433a58193ac7e98dc6c,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.","Amhara; Zay, Harari; Silte, Gogot",11.5,38,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3730f2a5372e9dc101918eb3,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.",Kabila,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=64aa01738597f9f93282a0ef,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88,"Two Travellers (Truth and Falsehood), ATU 613.",Georgians,42,44,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=181bb9e9bc6c9554e470b16b,https://www.ruthenia.ru/folklore/berezkin/k88.html,"Kurdovanidze 1988 (2), No. 88 (place of recording is unknown) : 104 : 107-112, 178-180"
K88,"Two Travellers (Truth and Falsehood), ATU 613.","Namuci (Namuyi), Naxi; Pumi (Primi)",27,102,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=45a21f1aa6de550491a20567,https://www.ruthenia.ru/folklore/berezkin/k88.html,
K88B,Food in exchange for eyes.,Kabila,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e98956509f29414f234e75ff,https://www.ruthenia.ru/folklore/berezkin/k88b.html,
K88B,Food in exchange for eyes.,Georgians,42,44,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=246f3ca36f1fbe197086f02b,https://www.ruthenia.ru/folklore/berezkin/k88b.html,"Kurdovanidze 1988 (2), No. 104 : 178-180"
K88B,Food in exchange for eyes.,Lithuanians,55.3,24,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=29a9383373336487748d1e82,https://www.ruthenia.ru/folklore/berezkin/k88b.html,
K88B,Food in exchange for eyes.,"Albanians, Balkarians",41.30222,19.62646,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5e222b6d3406f87063d9daf7,https://www.ruthenia.ru/folklore/berezkin/k88b.html,
K88B,Food in exchange for eyes.,Bosses,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=f28f03daf0814a0eded6ce5b,https://www.ruthenia.ru/folklore/berezkin/k88b.html,
K88B,Food in exchange for eyes.,"Amhara; Zay, Harari; Silte, Gogot",11.5,38,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=dffa1f101addb36e8a9ddbe2,https://www.ruthenia.ru/folklore/berezkin/k88b.html,
k88c,The blood of a dog will cure the princess.,"Amhara; Zay, Harari; Silte, Gogot",11.5,38,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=nCOxhVDZQaW8tdjva2KcXg00,https://www.ruthenia.ru/folklore/berezkin/k88c.html,": Reuss-Nliba, Reuss-Nliba 2016: 66–70."
k88c,The blood of a dog will cure the princess.,Lucky,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=dnO267KFklBovlAHeGM9OJR4,https://www.ruthenia.ru/folklore/berezkin/k88c.html,": Alieva 2013, no. 95: 426-427;"
k88c,The blood of a dog will cure the princess.,Didoys,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9Zxs8O9woVXFfaUNjrpPOu6A,https://www.ruthenia.ru/folklore/berezkin/k88c.html,"(Tsez) : Aliyeva 2013, No. 96: 429-431;"
K89D,"Hides, turning into a needle.","Tungus (Evenki): Russian Far East, Evenks",55.29914,129.41016,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=k07j9eekzcn8d20qqquc18yj,https://www.ruthenia.ru/folklore/berezkin/k89d.html,"(cf. Severobaikal Evenks : Voskoboynikov 1960b, No. 10:43-53_)."
K90,"Black and red, (ATU 156B*).","Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal)",30.54691,88.83594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=26572f4257f487f47d398e72,https://www.ruthenia.ru/folklore/berezkin/k90.html,
K90,"Black and red, (ATU 156B*).","Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal)",30.54691,88.83594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=f0cc4acb1dceb50d92aafbf0,https://www.ruthenia.ru/folklore/berezkin/k90.html,
K90,"Black and red, (ATU 156B*).",Bakhtiyary,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=cab308c109f500889a4b2f14,https://www.ruthenia.ru/folklore/berezkin/k90.html,
K90,"Black and red, (ATU 156B*).",Kazakh,48,69,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bae8bf99328dd108ff5add20,https://www.ruthenia.ru/folklore/berezkin/k90.html,
K90,"Black and red, (ATU 156B*).",Kirghiz,41.5,75,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c117de6868423743a8ed750b,https://www.ruthenia.ru/folklore/berezkin/k90.html,
K90,"Black and red, (ATU 156B*).",Yughs,60.257,90.195,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fa205fd43e3872b159c0291c,https://www.ruthenia.ru/folklore/berezkin/k90.html,
K90,"Black and red, (ATU 156B*).",Khakas,53.5,90,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=eb818d0755edb11c10c1050f,https://www.ruthenia.ru/folklore/berezkin/k90.html,"Katanov 1907, No. 581 : 515-521"
K90,"Black and red, (ATU 156B*).",Azeris (Azerbaijanis),40.34654,48.74414,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e0ae1873e5afacf6022b1445,https://www.ruthenia.ru/folklore/berezkin/k90.html,
K90,"Black and red, (ATU 156B*).",Kurds,35,46,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2e60a65832c72f92d0e84980,https://www.ruthenia.ru/folklore/berezkin/k90.html,
k90a,"Aimed at the black one, hit the white one.",Azeris (Azerbaijanis),40.34654,48.74414,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1qnbpUUAzE-SycNId1_tDA,https://www.ruthenia.ru/folklore/berezkin/k90a.html,"Nukhinsky District, 1899"
k90a,"Aimed at the black one, hit the white one.",Kurds,35,46,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=d19S2QJ3eUKcO7Gx9V-T8Q,https://www.ruthenia.ru/folklore/berezkin/k90a.html,No. 23
k90a,"Aimed at the black one, hit the white one.","Luri, Bakhtiari",33,48.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=BqfUc8lckU28DOfDXKvjnQ,https://www.ruthenia.ru/folklore/berezkin/k90a.html,No. 34
k90b,Deer antlers in the dragon&#039;s mouth.,"Albanians, Balkarians",41.30222,19.62646,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=pP_prmE9PEqm-pCeuMYvbg,https://www.ruthenia.ru/folklore/berezkin/k90b.html,No. 9
k90b,Deer antlers in the dragon&#039;s mouth.,Gagauz,46.2,28.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9kYW7pjqEUCZqau1r1pmUw,https://www.ruthenia.ru/folklore/berezkin/k90b.html,No. 45
k90b,Deer antlers in the dragon&#039;s mouth.,Kalmyk,46.42752,45.5498,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=xpwjkf4QFkqVzprpXFGfxQ,https://www.ruthenia.ru/folklore/berezkin/k90b.html,
k90b,Deer antlers in the dragon&#039;s mouth.,Anatolia Turks,39.26628,33.53027,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=f32zwO1zFUGD3tODveVMQg,https://www.ruthenia.ru/folklore/berezkin/k90b.html,"=Kunosh 2022, No. 63: 71-76"
k90b,Deer antlers in the dragon&#039;s mouth.,Bashkirs,54,57,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6aP7lEJGw0KUCL7sFQ1v5Q,https://www.ruthenia.ru/folklore/berezkin/k90b.html,"ch. 3, =: 132-139"
K92,"King Lear, ATU 923, 923B.","Lezgians, Archin, Kürin; Khinalug",41.4,47.6,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4c0ff49a418744a5feac0b47,https://www.ruthenia.ru/folklore/berezkin/k92.html,
K92,"King Lear, ATU 923, 923B.",Azeris (Azerbaijanis),40.34654,48.74414,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e9cdf39348b6fd09b9ac2117,https://www.ruthenia.ru/folklore/berezkin/k92.html,
K92,"King Lear, ATU 923, 923B.",Plowmen,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8170f4e555558cf29b5dbb0e,https://www.ruthenia.ru/folklore/berezkin/k92.html,
K92,"King Lear, ATU 923, 923B.",Bengali,23,89,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6f3564c653007fe1f084099f,https://www.ruthenia.ru/folklore/berezkin/k92.html,
